user id: Y14092,start time: 1659562323668,application version: 0.1
timestamp,is eye tracking valid and enabled,eye gaze origin,eye gaze direction,eye gaze hit position,eye gaze target name,left hand index position,left hand palm position,right hand index position,right hand palm position,head gaze origin,head gaze direction,head gaze hit position,head gaze target name,3d model position,button 1 position,button 2 position,button 3 position
"1659562324249","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324258","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324298","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324338","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324368","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324400","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324448","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324468","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324498","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324538","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324560","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324598","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324648","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324658","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324707","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324728","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324758","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324801","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324848","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324864","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324898","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324928","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324960","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562324998","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325047","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325061","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325098","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325128","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325158","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325198","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325248","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325258","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325301","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325338","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325370","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325398","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325442","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325458","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325498","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325541","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325574","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325600","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325652","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325668","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325706","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325728","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","",""
"1659562325769","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562325793","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562325845","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562325873","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562325898","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562325933","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562325958","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326001","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326031","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326064","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326098","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326128","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326160","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326198","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326248","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326258","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326288","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326328","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326358","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326406","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326447","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326473","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326505","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326528","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326560","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326598","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326645","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326670","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326689","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326730","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326758","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326800","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326848","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326870","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326898","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326928","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326960","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562326992","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562327048","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562327058","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562327098","False","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.0, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562327135","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562327158","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562327202","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562327249","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562327265","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
"1659562327298","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","","","",""
