user id: 000003,start time: 1658514341637,application version: 0.1
timestamp,is eye tracking valid and enabled,eye gaze origin,eye gaze direction,eye gaze hit position,eye gaze target name,left hand index position,left hand palm position,right hand index position,right hand palm position,head gaze origin,head gaze direction,head gaze hit position,head gaze target name,3d model position,button 1 position,button 2 position,button 3 position
"1658514342967","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343002","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343034","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343067","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343100","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343130","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343167","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343209","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343227","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343267","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343304","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343327","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343367","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343400","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343431","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343467","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343507","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343527","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
