user id: 000009,start time: 1659801684503,application version: 1.0.40
timestamp,is eye tracking valid and enabled,eye gaze origin,eye gaze direction,eye gaze hit position,eye gaze target name,left hand index position,left hand palm position,right hand index position,right hand palm position,head gaze origin,head gaze direction,head gaze hit position,head gaze target name,3d model position,button 1 position,button 2 position,button 3 position
"1659801685258","False","(-0.19, 0.02, -0.12)","(-0.86, -0.23, 0.46)","(-0.28, 0.00, -0.08)","Quad","null","null","null","null","(-0.19, 0.02, -0.12)","(-0.86, -0.23, 0.46)","(-0.28, 0.00, -0.08)","Quad","","","",""
"1659801685291","False","(-0.19, 0.02, -0.12)","(-0.86, -0.23, 0.46)","(-0.28, 0.00, -0.08)","Quad","null","null","null","null","(-0.19, 0.02, -0.12)","(-0.86, -0.23, 0.46)","(-0.28, 0.00, -0.08)","Quad","","","",""
"1659801685327","False","(-0.19, 0.02, -0.12)","(-0.85, -0.23, 0.47)","(-0.28, 0.00, -0.07)","Quad","null","null","null","null","(-0.19, 0.02, -0.12)","(-0.85, -0.23, 0.47)","(-0.28, 0.00, -0.07)","Quad","","","",""
"1659801685357","False","(-0.19, 0.02, -0.12)","(-0.85, -0.23, 0.47)","(-0.27, 0.00, -0.07)","Quad","null","null","null","null","(-0.19, 0.02, -0.12)","(-0.85, -0.23, 0.47)","(-0.27, 0.00, -0.07)","Quad","","","",""
"1659801685391","False","(-0.19, 0.02, -0.12)","(-0.85, -0.23, 0.48)","(-0.27, 0.00, -0.07)","Quad","null","null","null","null","(-0.19, 0.02, -0.12)","(-0.85, -0.23, 0.48)","(-0.27, 0.00, -0.07)","Quad","","","",""
"1659801685431","False","(-0.19, 0.02, -0.12)","(-0.85, -0.23, 0.48)","(-0.27, 0.00, -0.07)","Quad","null","null","null","null","(-0.19, 0.02, -0.12)","(-0.85, -0.23, 0.48)","(-0.27, 0.00, -0.07)","Quad","","","",""
"1659801685463","False","(-0.18, 0.02, -0.12)","(-0.84, -0.23, 0.49)","(-0.27, 0.00, -0.07)","Quad","null","null","null","null","(-0.18, 0.02, -0.12)","(-0.84, -0.23, 0.49)","(-0.27, 0.00, -0.07)","Quad","","","",""
"1659801685497","False","(-0.18, 0.02, -0.12)","(-0.84, -0.22, 0.49)","(-0.27, 0.00, -0.07)","Quad","null","null","null","null","(-0.18, 0.02, -0.12)","(-0.84, -0.22, 0.49)","(-0.27, 0.00, -0.07)","Quad","","","",""
"1659801685543","False","(-0.18, 0.02, -0.12)","(-0.84, -0.22, 0.49)","(-0.26, 0.00, -0.07)","Quad","null","null","null","null","(-0.18, 0.02, -0.12)","(-0.84, -0.22, 0.49)","(-0.26, 0.00, -0.07)","Quad","","","",""
"1659801685567","False","(-0.18, 0.02, -0.11)","(-0.84, -0.22, 0.49)","(-0.26, 0.00, -0.07)","Quad","null","null","null","null","(-0.18, 0.02, -0.11)","(-0.84, -0.22, 0.49)","(-0.26, 0.00, -0.07)","Quad","","","",""
"1659801685591","False","(-0.18, 0.02, -0.11)","(-0.84, -0.22, 0.49)","(-0.26, 0.00, -0.06)","Quad","null","null","null","null","(-0.18, 0.02, -0.11)","(-0.84, -0.22, 0.49)","(-0.26, 0.00, -0.06)","Quad","","","",""
"1659801685641","False","(-0.17, 0.02, -0.11)","(-0.84, -0.22, 0.49)","(-0.26, 0.00, -0.06)","Quad","null","null","null","null","(-0.17, 0.02, -0.11)","(-0.84, -0.22, 0.49)","(-0.26, 0.00, -0.06)","Quad","","","",""
"1659801685657","False","(-0.17, 0.02, -0.11)","(-0.84, -0.22, 0.49)","(-0.25, 0.00, -0.06)","Quad","null","null","null","null","(-0.17, 0.02, -0.11)","(-0.84, -0.22, 0.49)","(-0.25, 0.00, -0.06)","Quad","","","",""
"1659801685693","False","(-0.17, 0.02, -0.11)","(-0.84, -0.22, 0.49)","(-0.25, 0.00, -0.06)","Quad","null","null","null","null","(-0.17, 0.02, -0.11)","(-0.84, -0.22, 0.49)","(-0.25, 0.00, -0.06)","Quad","","","",""
"1659801685740","False","(-0.17, 0.02, -0.11)","(-0.84, -0.21, 0.49)","(-0.25, 0.00, -0.06)","Quad","null","null","null","null","(-0.17, 0.02, -0.11)","(-0.84, -0.21, 0.49)","(-0.25, 0.00, -0.06)","Quad","","","",""
"1659801685774","False","(-0.16, 0.02, -0.10)","(-0.84, -0.21, 0.50)","(-0.25, 0.00, -0.06)","Quad","null","null","null","null","(-0.16, 0.02, -0.10)","(-0.84, -0.21, 0.50)","(-0.25, 0.00, -0.06)","Quad","","","",""
"1659801685798","False","(-0.16, 0.03, -0.10)","(-0.84, -0.21, 0.50)","(-0.24, 0.00, -0.05)","Quad","null","null","null","null","(-0.16, 0.03, -0.10)","(-0.84, -0.21, 0.50)","(-0.24, 0.00, -0.05)","Quad","","","",""
"1659801685840","False","(-0.16, 0.03, -0.10)","(-0.84, -0.21, 0.50)","(-0.24, 0.00, -0.05)","Quad","null","null","null","null","(-0.16, 0.03, -0.10)","(-0.84, -0.21, 0.50)","(-0.24, 0.00, -0.05)","Quad","","","",""
"1659801685863","False","(-0.16, 0.03, -0.10)","(-0.84, -0.21, 0.50)","(-0.24, 0.00, -0.05)","Quad","null","null","null","null","(-0.16, 0.03, -0.10)","(-0.84, -0.21, 0.50)","(-0.24, 0.00, -0.05)","Quad","","","",""
"1659801685897","False","(-0.15, 0.03, -0.10)","(-0.84, -0.21, 0.50)","(-0.24, 0.01, -0.05)","Quad","null","null","null","null","(-0.15, 0.03, -0.10)","(-0.84, -0.21, 0.50)","(-0.24, 0.01, -0.05)","Quad","","","",""
"1659801685929","False","(-0.15, 0.03, -0.09)","(-0.84, -0.20, 0.50)","(-0.23, 0.01, -0.04)","Quad","null","null","null","null","(-0.15, 0.03, -0.09)","(-0.84, -0.20, 0.50)","(-0.23, 0.01, -0.04)","Quad","","","",""
"1659801685967","False","(-0.15, 0.03, -0.09)","(-0.84, -0.20, 0.50)","(-0.23, 0.01, -0.04)","Quad","null","null","null","null","(-0.15, 0.03, -0.09)","(-0.84, -0.20, 0.50)","(-0.23, 0.01, -0.04)","Quad","","","",""
"1659801685995","False","(-0.15, 0.03, -0.09)","(-0.84, -0.20, 0.50)","(-0.23, 0.01, -0.04)","Quad","null","null","null","null","(-0.15, 0.03, -0.09)","(-0.84, -0.20, 0.50)","(-0.23, 0.01, -0.04)","Quad","","","",""
"1659801686028","False","(-0.14, 0.03, -0.09)","(-0.84, -0.20, 0.50)","(-0.23, 0.01, -0.04)","Quad","null","null","null","null","(-0.14, 0.03, -0.09)","(-0.84, -0.20, 0.50)","(-0.23, 0.01, -0.04)","Quad","","","",""
"1659801686059","False","(-0.14, 0.03, -0.09)","(-0.84, -0.19, 0.50)","(-0.23, 0.01, -0.04)","Quad","null","null","null","null","(-0.14, 0.03, -0.09)","(-0.84, -0.19, 0.50)","(-0.23, 0.01, -0.04)","Quad","","","",""
"1659801686091","False","(-0.14, 0.03, -0.08)","(-0.85, -0.19, 0.50)","(-0.22, 0.01, -0.03)","Quad","null","null","null","null","(-0.14, 0.03, -0.08)","(-0.85, -0.19, 0.50)","(-0.22, 0.01, -0.03)","Quad","","","",""
